ENTRY_ID,ACCOUNT_CODE,AMOUNT,CURRENCY,POSTING_DATE,COUNTERPARTY_ID,POSITION_ID,INJECTED_CASE_ID
GL-001759,ADVANCES_NONFUND,382036530.39,INR,2026-02-14,CP-00308,POS-001037,
GL-001760,ADVANCES_NONFUND,1689209667.16,INR,2023-10-23,CP-00309,POS-001039,
GL-001761,ADVANCES_NONFUND,55051757.44,INR,2025-01-20,CP-00309,POS-001040,
GL-001762,ADVANCES_NONFUND,448103815.08,INR,2024-12-09,CP-00310,POS-001042,
GL-001763,ADVANCES_NONFUND,1634868449.48,INR,2024-10-13,CP-00311,POS-001045,
GL-001764,ADVANCES_NONFUND,9916632473.69,INR,2026-05-23,CP-00311,POS-001046,
GL-001765,ADVANCES_NONFUND,493287601.63,INR,2025-07-26,CP-00312,POS-001048,
GL-001766,ADVANCES_NONFUND,89228207.52,INR,2024-05-15,CP-00312,POS-001049,
GL-001767,ADVANCES_NONFUND,1937268221.3,INR,2023-08-13,CP-00313,POS-001053,
GL-001768,ADVANCES_NONFUND,6132182777.43,INR,2023-07-18,CP-00313,POS-001054,
GL-001769,ADVANCES_NONFUND,10824696157.28,INR,2024-11-21,CP-00314,POS-001057,
GL-001770,ADVANCES_NONFUND,1276728689.78,INR,2025-09-21,CP-00315,POS-001061,
GL-001771,ADVANCES_NONFUND,6890878033.8,INR,2025-01-24,CP-00316,POS-001065,
GL-001772,ADVANCES_NONFUND,1911045410.52,INR,2025-02-08,CP-00316,POS-001066,
GL-001773,ADVANCES_NONFUND,53830204.72,INR,2025-04-22,CP-00317,POS-001068,
GL-001774,ADVANCES_NONFUND,76651875.8,INR,2025-05-31,CP-00318,POS-001071,
GL-001775,ADVANCES_NONFUND,322105297.66,INR,2023-11-23,CP-00318,POS-001072,
GL-001776,ADVANCES_NONFUND,56200576.11,INR,2025-04-29,CP-00319,POS-001076,
GL-001777,ADVANCES_NONFUND,9416778.45,INR,2026-05-29,CP-00319,POS-001077,
GL-001778,ADVANCES_NONFUND,5305965912.74,INR,2024-05-02,CP-00320,POS-001080,
GL-001779,ADVANCES_NONFUND,89603572.83,INR,2024-07-02,CP-00321,POS-001082,
GL-001780,ADVANCES_NONFUND,6595103.79,INR,2025-05-12,CP-00321,POS-001083,
GL-001781,ADVANCES_NONFUND,59443031.8,INR,2024-08-10,CP-00322,POS-001085,
GL-001782,ADVANCES_NONFUND,2238568509.79,INR,2023-09-04,CP-00323,POS-001087,
GL-001783,ADVANCES_NONFUND,76962891.58,INR,2023-09-22,CP-00324,POS-001090,
GL-001784,ADVANCES_NONFUND,235470593.65,INR,2024-02-17,CP-00324,POS-001091,
GL-001785,ADVANCES_NONFUND,332109583.91,INR,2024-09-30,CP-00325,POS-001093,
GL-001786,ADVANCES_NONFUND,69735013.94,INR,2026-05-31,CP-00325,POS-001094,
GL-001787,ADVANCES_NONFUND,317348582.02,INR,2024-12-17,CP-00326,POS-001096,
GL-001788,ADVANCES_NONFUND,2364172610.47,INR,2024-01-16,CP-00327,POS-001098,
GL-001789,ADVANCES_NONFUND,595102230.12,INR,2023-12-18,CP-00327,POS-001099,
GL-001790,ADVANCES_NONFUND,505067072.49,INR,2024-03-06,CP-00328,POS-001101,
GL-001791,ADVANCES_NONFUND,274561310.93,INR,2023-07-16,CP-00329,POS-001103,
GL-001792,ADVANCES_NONFUND,77658128.7,INR,2024-12-12,CP-00329,POS-001104,
GL-001793,ADVANCES_NONFUND,3993454.15,INR,2026-03-02,CP-00330,POS-001106,
GL-001794,ADVANCES_NONFUND,73337664.36,INR,2025-01-02,CP-00330,POS-001107,
GL-001795,ADVANCES_NONFUND,2638354.55,INR,2025-07-17,CP-00331,POS-001109,
GL-001796,ADVANCES_NONFUND,2065304.22,INR,2023-12-29,CP-00331,POS-001110,
GL-001797,ADVANCES_NONFUND,25803832.96,INR,2024-03-02,CP-00332,POS-001113,
GL-001798,ADVANCES_NONFUND,12667532.55,INR,2025-03-22,CP-00333,POS-001117,
GL-001799,ADVANCES_NONFUND,6574419.74,INR,2025-05-01,CP-00333,POS-001118,
GL-001800,ADVANCES_NONFUND,308914.4,INR,2026-01-07,CP-00334,POS-001121,
GL-001801,ADVANCES_NONFUND,3948998.16,INR,2026-05-14,CP-00334,POS-001122,
GL-001802,ADVANCES_NONFUND,50603573.02,INR,2025-07-23,CP-00335,POS-001124,
GL-001803,ADVANCES_NONFUND,13973985.36,INR,2025-10-10,CP-00336,POS-001126,
GL-001804,ADVANCES_NONFUND,84859.61,INR,2025-09-13,CP-00336,POS-001127,
GL-001805,ADVANCES_NONFUND,116459835.5,INR,2023-07-03,CP-00337,POS-001129,
GL-001806,ADVANCES_NONFUND,31274022.53,INR,2024-06-15,CP-00338,POS-001131,
GL-001807,ADVANCES_NONFUND,67218313.05,INR,2024-11-04,CP-00339,POS-001133,
GL-001808,ADVANCES_NONFUND,70551258.32,INR,2025-12-17,CP-00340,POS-001136,
GL-001809,ADVANCES_NONFUND,61458168.43,INR,2023-12-22,CP-00340,POS-001137,
GL-001810,ADVANCES_NONFUND,8245865.92,INR,2024-07-24,CP-00341,POS-001141,
GL-001811,ADVANCES_NONFUND,19454212.91,INR,2024-12-14,CP-00342,POS-001144,
GL-001812,ADVANCES_NONFUND,836149.71,INR,2025-02-05,CP-00342,POS-001145,
GL-001813,ADVANCES_NONFUND,3086747.12,INR,2024-11-02,CP-00343,POS-001147,
GL-001814,ADVANCES_NONFUND,2222594.96,INR,2023-12-24,CP-00344,POS-001149,
GL-001815,ADVANCES_NONFUND,2323056.98,INR,2024-05-03,CP-00344,POS-001150,
GL-001816,ADVANCES_NONFUND,1433033512.93,INR,2025-01-15,CP-00345,POS-001152,
GL-001817,ADVANCES_NONFUND,406886733.23,INR,2024-06-29,CP-00346,POS-001155,
GL-001818,ADVANCES_NONFUND,2937592688.8,INR,2023-09-16,CP-00346,POS-001156,
GL-001819,ADVANCES_NONFUND,4115949407.11,INR,2025-07-08,CP-00347,POS-001158,
GL-001820,ADVANCES_NONFUND,776221382.28,INR,2023-10-18,CP-00347,POS-001159,
GL-001821,ADVANCES_NONFUND,743811786.23,INR,2024-09-04,CP-00348,POS-001161,
GL-001822,ADVANCES_NONFUND,112591915.4,INR,2025-12-10,CP-00349,POS-001165,
GL-001823,ADVANCES_NONFUND,1433108358.22,INR,2023-08-07,CP-00349,POS-001166,
GL-001824,ADVANCES_NONFUND,92868939.77,INR,2024-06-09,CP-00350,POS-001169,
GL-001825,ADVANCES_NONFUND,1374392069.51,INR,2025-05-04,CP-00350,POS-001170,
GL-001826,ADVANCES_NONFUND,352843464.96,INR,2025-11-07,CP-00351,POS-001173,
GL-001827,ADVANCES_NONFUND,1312500173.99,INR,2023-10-02,CP-00351,POS-001174,
GL-001828,ADVANCES_NONFUND,240661417.23,INR,2024-01-11,CP-00352,POS-001178,
GL-001829,ADVANCES_NONFUND,2777829662.93,INR,2026-05-13,CP-00352,POS-001179,
GL-001830,ADVANCES_NONFUND,501190371.58,INR,2024-08-03,CP-00353,POS-001182,
GL-001831,ADVANCES_NONFUND,1306489176.98,INR,2026-02-25,CP-00353,POS-001183,
GL-001832,ADVANCES_NONFUND,1355792772.25,INR,2025-08-12,CP-00354,POS-001186,
GL-001833,ADVANCES_NONFUND,9304901047.31,INR,2024-10-17,CP-00354,POS-001187,
GL-001834,ADVANCES_NONFUND,3347476724.15,INR,2025-10-01,CP-00355,POS-001189,
GL-001835,ADVANCES_NONFUND,23218504.32,INR,2024-12-16,CP-00356,POS-001191,
GL-001836,ADVANCES_NONFUND,2319355586.81,INR,2025-03-17,CP-00356,POS-001192,
GL-001837,ADVANCES_NONFUND,1177812262.83,INR,2024-10-02,CP-00357,POS-001196,
GL-001838,ADVANCES_NONFUND,19772041.17,INR,2024-02-05,CP-00357,POS-001197,
GL-001839,ADVANCES_NONFUND,14897714440.53,INR,2026-01-12,CP-00358,POS-001201,
GL-001840,ADVANCES_NONFUND,2479172398.55,INR,2024-02-10,CP-00358,POS-001202,
GL-001841,ADVANCES_NONFUND,2448286365.25,INR,2025-10-30,CP-00359,POS-001206,
GL-001842,ADVANCES_NONFUND,3088038492.74,INR,2026-05-25,CP-00360,POS-001210,
GL-001843,ADVANCES_NONFUND,314675695852.19,INR,2025-02-27,CP-00361,POS-001212,
GL-001844,ADVANCES_NONFUND,180127111.34,INR,2025-08-03,CP-00362,POS-001215,
GL-001845,ADVANCES_NONFUND,1786115010.42,INR,2025-12-10,CP-00362,POS-001216,
GL-001846,ADVANCES_NONFUND,784304471.15,INR,2025-03-24,CP-00363,POS-001220,
GL-001847,ADVANCES_NONFUND,557528600.74,INR,2023-11-22,CP-00363,POS-001221,
GL-001848,ADVANCES_NONFUND,343206550.31,INR,2024-09-27,CP-00364,POS-001224,
GL-001849,ADVANCES_NONFUND,876803762.41,INR,2024-04-25,CP-00364,POS-001225,
GL-001850,ADVANCES_NONFUND,12812729309.61,INR,2026-01-18,CP-00365,POS-001228,
GL-001851,ADVANCES_NONFUND,4680825149.04,INR,2026-04-08,CP-00366,POS-001230,
GL-001852,ADVANCES_NONFUND,4242688572.3,INR,2025-06-28,CP-00367,POS-001232,
GL-001853,ADVANCES_NONFUND,8316732031.76,INR,2024-03-05,CP-00368,POS-001236,
GL-001854,ADVANCES_NONFUND,529270287.94,INR,2023-11-04,CP-00368,POS-001237,
GL-001855,ADVANCES_NONFUND,489230512.95,INR,2026-03-11,CP-00369,POS-001239,
GL-001856,ADVANCES_NONFUND,971123873.48,INR,2025-01-25,CP-00369,POS-001240,
GL-001857,ADVANCES_NONFUND,1754411176.61,INR,2025-04-22,CP-00370,POS-001242,
GL-001858,ADVANCES_NONFUND,45985232426.34,INR,2024-04-07,CP-00371,POS-001244,
GL-001859,ADVANCES_NONFUND,4802923278.83,INR,2025-11-17,CP-00371,POS-001245,
GL-001860,ADVANCES_NONFUND,37300540325.5,INR,2025-01-16,CP-00372,POS-001248,
GL-001861,ADVANCES_NONFUND,2944271814.13,INR,2023-12-13,CP-00373,POS-001252,
GL-001862,ADVANCES_NONFUND,3459354104.21,INR,2025-02-06,CP-00374,POS-001255,
GL-001863,ADVANCES_NONFUND,642213588.85,INR,2024-02-26,CP-00374,POS-001256,
GL-001864,ADVANCES_NONFUND,1214168131.9,INR,2024-08-18,CP-00375,POS-001258,
GL-001865,ADVANCES_NONFUND,2654747398.56,INR,2024-09-14,CP-00376,POS-001262,
GL-001866,ADVANCES_NONFUND,2002967745.73,INR,2025-09-19,CP-00377,POS-001264,
GL-001867,ADVANCES_NONFUND,8184941019.55,INR,2023-07-10,CP-00377,POS-001265,
GL-001868,ADVANCES_NONFUND,415802085.71,INR,2025-09-30,CP-00378,POS-001268,
GL-001869,ADVANCES_NONFUND,200900322.23,INR,2023-09-15,CP-00378,POS-001269,
GL-001870,ADVANCES_NONFUND,15309252763.75,INR,2023-07-13,CP-00379,POS-001271,
GL-001871,ADVANCES_NONFUND,52096830903.15,INR,2024-12-18,CP-00380,POS-001273,
GL-001872,ADVANCES_NONFUND,536897155.29,INR,2023-11-22,CP-00381,POS-001276,
GL-001873,ADVANCES_NONFUND,597176469.0,INR,2024-05-08,CP-00381,POS-001277,
GL-001874,ADVANCES_NONFUND,4550582478.17,INR,2024-04-14,CP-00382,POS-001281,
GL-001875,ADVANCES_NONFUND,1914462079.9,INR,2026-04-16,CP-00383,POS-001284,
GL-001876,ADVANCES_NONFUND,5263169819.87,INR,2026-01-31,CP-00384,POS-001287,
GL-001877,ADVANCES_NONFUND,16746460845.04,INR,2026-04-15,CP-00385,POS-001289,
GL-001878,ADVANCES_NONFUND,9456468305.58,INR,2026-05-28,CP-00386,POS-001293,
GL-001879,ADVANCES_NONFUND,4067132969.37,INR,2023-12-28,CP-00387,POS-001296,
GL-001880,ADVANCES_NONFUND,1845512873.47,INR,2025-12-20,CP-00388,POS-001298,
GL-001881,ADVANCES_NONFUND,6245924234.13,INR,2026-06-24,CP-00389,POS-001302,
GL-001882,ADVANCES_NONFUND,1043657473.66,INR,2023-09-08,CP-00390,POS-001305,
GL-001883,ADVANCES_NONFUND,32117716900.2,INR,2025-08-29,CP-00391,POS-001309,
GL-001884,ADVANCES_NONFUND,8175750590.86,INR,2024-01-19,CP-00392,POS-001312,
GL-001885,ADVANCES_NONFUND,4793107491.66,INR,2023-08-14,CP-00393,POS-001315,
GL-001886,ADVANCES_NONFUND,3422791159.26,INR,2024-12-05,CP-00393,POS-001316,
GL-001887,ADVANCES_NONFUND,6600416922.08,INR,2023-09-20,CP-00394,POS-001320,
GL-001888,ADVANCES_NONFUND,1611123169.84,INR,2023-08-05,CP-00395,POS-001323,
GL-001889,ADVANCES_NONFUND,334718501.32,INR,2026-01-24,CP-00396,POS-001327,
GL-001890,ADVANCES_NONFUND,2343027077.97,INR,2026-01-21,CP-00396,POS-001328,
GL-001891,ADVANCES_NONFUND,1953396504.34,INR,2025-05-21,CP-00397,POS-001330,
GL-001892,ADVANCES_NONFUND,1267592059.31,INR,2024-10-26,CP-00397,POS-001331,
GL-001893,ADVANCES_NONFUND,3030858756.61,INR,2024-02-21,CP-00398,POS-001334,
GL-001894,ADVANCES_NONFUND,473067451.81,INR,2025-12-12,CP-00398,POS-001335,
GL-001895,ADVANCES_NONFUND,3872272325.59,INR,2025-12-01,CP-00399,POS-001339,
GL-001896,ADVANCES_NONFUND,3750573346.39,INR,2025-07-30,CP-00399,POS-001340,
GL-001897,ADVANCES_NONFUND,1078193003.65,INR,2025-09-06,CP-00400,POS-001342,
GL-001898,ADVANCES_NONFUND,544970255.1,INR,2023-09-05,CP-00400,POS-001343,
GL-001899,ADVANCES_NONFUND,1232216240.78,INR,2025-04-23,CP-00401,POS-001345,
GL-001900,ADVANCES_NONFUND,1432213662.01,INR,2023-11-23,CP-00401,POS-001346,
GL-001901,ADVANCES_NONFUND,86183082.17,INR,2026-04-30,CP-00402,POS-001348,
GL-001902,ADVANCES_NONFUND,26862932.71,INR,2026-03-11,CP-00402,POS-001349,
GL-001903,ADVANCES_NONFUND,151566828.17,INR,2024-02-02,CP-00403,POS-001353,
GL-001904,ADVANCES_NONFUND,69309693.22,INR,2025-09-30,CP-00403,POS-001354,
GL-001905,ADVANCES_NONFUND,12704894.19,INR,2026-04-01,CP-00404,POS-001357,
GL-001906,ADVANCES_NONFUND,27789492.43,INR,2024-09-18,CP-00404,POS-001358,
GL-001907,ADVANCES_NONFUND,483246338.75,INR,2026-01-20,CP-00405,POS-001362,
GL-001908,ADVANCES_NONFUND,347881441.58,INR,2026-04-24,CP-00406,POS-001366,
GL-001909,ADVANCES_NONFUND,306667500.23,INR,2025-04-12,CP-00407,POS-001369,
GL-001910,ADVANCES_NONFUND,3427047.44,INR,2024-11-05,CP-00408,POS-001371,
GL-001911,ADVANCES_NONFUND,232426382.64,INR,2024-11-30,CP-00408,POS-001372,
GL-001912,ADVANCES_NONFUND,130746118.06,INR,2024-09-28,CP-00409,POS-001375,
GL-001913,ADVANCES_NONFUND,31016042.6,INR,2026-06-05,CP-00409,POS-001376,
GL-001914,ADVANCES_NONFUND,90378827.87,INR,2025-08-16,CP-00410,POS-001380,
GL-001915,ADVANCES_NONFUND,168721267.47,INR,2025-06-19,CP-00411,POS-001383,
GL-001916,ADVANCES_NONFUND,394782423.29,INR,2025-08-14,CP-00412,POS-001387,
GL-001917,ADVANCES_NONFUND,64386872.88,INR,2024-10-26,CP-00413,POS-001389,
GL-001918,ADVANCES_NONFUND,11952486.99,INR,2025-10-23,CP-00413,POS-001390,
GL-001919,ADVANCES_NONFUND,7746496.42,INR,2024-08-07,CP-00414,POS-001392,
GL-001920,ADVANCES_NONFUND,19015346.97,INR,2023-09-10,CP-00414,POS-001393,
GL-001921,ADVANCES_NONFUND,664463703.14,INR,2024-07-07,CP-00415,POS-001397,
GL-001922,ADVANCES_NONFUND,409267057.17,INR,2025-05-01,CP-00415,POS-001398,
GL-001923,ADVANCES_NONFUND,701324832.38,INR,2025-03-11,CP-00416,POS-001402,
GL-001924,ADVANCES_NONFUND,59532891.21,INR,2024-09-28,CP-00417,POS-001404,
GL-001925,ADVANCES_NONFUND,394315736.4,INR,2024-04-29,CP-00418,POS-001407,
GL-001926,ADVANCES_NONFUND,159456014.06,INR,2025-08-04,CP-00419,POS-001410,
GL-001927,ADVANCES_NONFUND,7872245362.8,INR,2026-05-19,CP-00420,POS-001414,
GL-001928,ADVANCES_NONFUND,57701921475.71,INR,2024-05-22,CP-00420,POS-001415,
GL-001929,ADVANCES_NONFUND,2854766077.84,INR,2024-07-06,CP-00421,POS-001417,
GL-001930,ADVANCES_NONFUND,220012032.13,INR,2026-03-11,CP-00422,POS-001419,
GL-001931,ADVANCES_NONFUND,62380204.74,INR,2024-08-13,CP-00422,POS-001420,
GL-001932,ADVANCES_NONFUND,242283370.27,INR,2026-04-13,CP-00423,POS-001422,
GL-001933,ADVANCES_NONFUND,2315355591.55,INR,2024-07-26,CP-00423,POS-001423,
GL-001934,ADVANCES_NONFUND,1455566407.35,INR,2024-04-07,CP-00424,POS-001427,
GL-001935,ADVANCES_NONFUND,3343602433.94,INR,2026-06-14,CP-00424,POS-001428,
GL-001936,ADVANCES_NONFUND,1524776011.52,INR,2024-04-26,CP-00425,POS-001432,
GL-001937,ADVANCES_NONFUND,116607171.72,INR,2026-02-19,CP-00425,POS-001433,
GL-001938,ADVANCES_NONFUND,91937924.46,INR,2025-09-13,CP-00426,POS-001437,
GL-001939,ADVANCES_NONFUND,826482634.07,INR,2024-05-20,CP-00427,POS-001440,
GL-001940,ADVANCES_NONFUND,712047771.39,INR,2025-06-07,CP-00428,POS-001443,
GL-001941,ADVANCES_NONFUND,745810010.41,INR,2023-07-27,CP-00429,POS-001445,
GL-001942,ADVANCES_NONFUND,138254176.68,INR,2023-08-17,CP-00430,POS-001448,
GL-001943,ADVANCES_NONFUND,136133325.4,INR,2023-07-16,CP-00431,POS-001452,
GL-001944,ADVANCES_NONFUND,1279246267.57,INR,2026-03-08,CP-00431,POS-001453,
GL-001945,ADVANCES_NONFUND,303119861.9,INR,2025-12-19,CP-00432,POS-001456,
GL-001946,ADVANCES_NONFUND,395396791.61,INR,2025-12-12,CP-00433,POS-001458,
GL-001947,ADVANCES_NONFUND,179964669.01,INR,2024-09-28,CP-00433,POS-001459,
GL-001948,ADVANCES_NONFUND,427949958.53,INR,2025-03-17,CP-00434,POS-001462,
GL-001949,ADVANCES_NONFUND,1408996207.98,INR,2024-04-05,CP-00434,POS-001463,
GL-001950,ADVANCES_NONFUND,87789488.22,INR,2025-08-26,CP-00435,POS-001466,
GL-001951,ADVANCES_NONFUND,39099809.78,INR,2025-11-24,CP-00436,POS-001470,
GL-001952,ADVANCES_NONFUND,486426116.26,INR,2024-07-20,CP-00436,POS-001471,
GL-001953,ADVANCES_NONFUND,2634593884.59,INR,2024-08-24,CP-00437,POS-001474,
GL-001954,ADVANCES_NONFUND,539558313.97,INR,2024-06-04,CP-00438,POS-001477,
GL-001955,ADVANCES_NONFUND,336855132.15,INR,2025-07-24,CP-00439,POS-001481,
GL-001956,ADVANCES_NONFUND,2600211488.21,INR,2024-12-01,CP-00439,POS-001482,
GL-001957,ADVANCES_NONFUND,189567788.16,INR,2023-09-18,CP-00440,POS-001486,
GL-001958,ADVANCES_NONFUND,1410810668.3,INR,2024-08-30,CP-00441,POS-001488,
GL-001959,ADVANCES_NONFUND,437377747.82,INR,2023-09-13,CP-00441,POS-001489,
GL-001960,ADVANCES_NONFUND,5809414302.84,INR,2025-03-13,CP-00442,POS-001491,
GL-001961,ADVANCES_NONFUND,168517797.18,INR,2026-05-12,CP-00443,POS-001493,
GL-001962,ADVANCES_NONFUND,281455448.22,INR,2024-03-20,CP-00444,POS-001496,
GL-001963,ADVANCES_NONFUND,2173894525.27,INR,2025-02-11,CP-00444,POS-001497,
GL-001964,ADVANCES_NONFUND,2846362685.51,INR,2026-05-15,CP-00445,POS-001501,
GL-001965,ADVANCES_NONFUND,257502663.46,INR,2026-01-30,CP-00446,POS-001503,
GL-001966,ADVANCES_NONFUND,8082666.11,INR,2025-07-23,CP-00447,POS-001507,
GL-001967,ADVANCES_NONFUND,245034305.67,INR,2025-12-03,CP-00447,POS-001508,
GL-001968,ADVANCES_NONFUND,492633706.25,INR,2024-06-11,CP-00448,POS-001510,
GL-001969,ADVANCES_NONFUND,507773556.09,INR,2024-08-30,CP-00448,POS-001511,
GL-001970,ADVANCES_NONFUND,2339325364.01,INR,2025-07-05,CP-00449,POS-001513,
GL-001971,ADVANCES_NONFUND,643395975.59,INR,2026-03-30,CP-00450,POS-001517,
GL-001972,ADVANCES_NONFUND,15051219.68,INR,2026-04-06,CP-00450,POS-001518,
GL-001973,ADVANCES_NONFUND,214636621.77,INR,2023-08-30,CP-00451,POS-001521,
GL-001974,ADVANCES_NONFUND,106751226.07,INR,2025-06-18,CP-00452,POS-001523,
GL-001975,ADVANCES_NONFUND,278372582.4,INR,2026-03-05,CP-00453,POS-001525,
GL-001976,ADVANCES_NONFUND,132707081.06,INR,2024-05-12,CP-00453,POS-001526,
GL-001977,ADVANCES_NONFUND,37389513.55,INR,2023-11-21,CP-00454,POS-001530,
GL-001978,ADVANCES_NONFUND,50055738.66,INR,2026-02-17,CP-00454,POS-001531,
GL-001979,ADVANCES_NONFUND,2220185699.2,INR,2023-08-31,CP-00455,POS-001534,
GL-001980,ADVANCES_NONFUND,250801467.59,INR,2024-04-28,CP-00456,POS-001537,
GL-001981,ADVANCES_NONFUND,13038866.42,INR,2025-09-28,CP-00456,POS-001538,
GL-001982,ADVANCES_NONFUND,1205099060.9,INR,2024-03-03,CP-00457,POS-001542,
GL-001983,ADVANCES_NONFUND,2022567718.65,INR,2025-03-28,CP-00458,POS-001544,
GL-001984,ADVANCES_NONFUND,7797674471.34,INR,2024-08-04,CP-00459,POS-001546,
GL-001985,ADVANCES_NONFUND,292780366.48,INR,2026-02-12,CP-00460,POS-001550,
GL-001986,ADVANCES_NONFUND,258471253.27,INR,2025-10-06,CP-00461,POS-001554,
GL-001987,ADVANCES_NONFUND,596123399.65,INR,2024-03-06,CP-00461,POS-001555,
GL-001988,ADVANCES_NONFUND,631277054.84,INR,2024-01-31,CP-00462,POS-001558,
GL-001989,ADVANCES_NONFUND,65873813.21,INR,2026-06-19,CP-00462,POS-001559,
GL-001990,ADVANCES_NONFUND,382155756.53,INR,2025-11-08,CP-00463,POS-001561,
GL-001991,ADVANCES_NONFUND,286069347.05,INR,2024-09-03,CP-00464,POS-001565,
GL-001992,ADVANCES_NONFUND,540077936.78,INR,2023-10-13,CP-00464,POS-001566,
GL-001993,ADVANCES_NONFUND,1173122192.52,INR,2024-06-22,CP-00465,POS-001568,
GL-001994,ADVANCES_NONFUND,11801377.38,INR,2024-05-18,CP-00466,POS-001570,
GL-001995,ADVANCES_NONFUND,1195195521.94,INR,2025-05-01,CP-00466,POS-001571,
GL-001996,ADVANCES_NONFUND,210822284.54,INR,2026-05-02,CP-00467,POS-001573,
GL-001997,ADVANCES_NONFUND,34983689.5,INR,2024-03-14,CP-00467,POS-001574,
GL-001998,ADVANCES_NONFUND,2027351600.7,INR,2024-02-06,CP-00468,POS-001578,
GL-001999,ADVANCES_NONFUND,307737263.95,INR,2025-03-02,CP-00468,POS-001579,
GL-002000,ADVANCES_NONFUND,188901069.46,INR,2024-12-23,CP-00469,POS-001583,
GL-002001,ADVANCES_NONFUND,407333017.29,INR,2025-10-16,CP-00469,POS-001584,
GL-002002,ADVANCES_NONFUND,1636480864.93,INR,2025-02-20,CP-00470,POS-001588,
GL-002003,ADVANCES_NONFUND,295739834.17,INR,2025-10-09,CP-00471,POS-001590,
GL-002004,ADVANCES_NONFUND,59401250.91,INR,2025-03-27,CP-00472,POS-001593,
GL-002005,ADVANCES_NONFUND,74849173.87,INR,2026-02-04,CP-00473,POS-001596,
GL-002006,ADVANCES_NONFUND,254197954.25,INR,2024-09-04,CP-00473,POS-001597,
GL-002007,ADVANCES_NONFUND,137065069.88,INR,2025-10-02,CP-00474,POS-001599,
GL-002008,ADVANCES_NONFUND,194248082.36,INR,2024-04-28,CP-00474,POS-001600,
GL-002009,ADVANCES_NONFUND,70264622.65,INR,2024-12-11,CP-00475,POS-001604,
GL-002010,ADVANCES_NONFUND,104162367.9,INR,2023-10-23,CP-00475,POS-001605,
GL-002011,ADVANCES_NONFUND,69813051.67,INR,2025-10-31,CP-00476,POS-001608,
GL-002012,ADVANCES_NONFUND,10206189.01,INR,2025-09-05,CP-00476,POS-001609,
GL-002013,ADVANCES_NONFUND,32264828.82,INR,2025-10-07,CP-00477,POS-001612,
GL-002014,ADVANCES_NONFUND,124823623.88,INR,2024-08-09,CP-00478,POS-001615,
GL-002015,ADVANCES_NONFUND,285967438.59,INR,2026-03-05,CP-00479,POS-001618,
GL-002016,ADVANCES_NONFUND,17315069345.82,INR,2024-06-09,CP-00480,POS-001621,
GL-002017,ADVANCES_NONFUND,122452518613.54,INR,2024-01-16,CP-00480,POS-001622,
GL-002018,ADVANCES_NONFUND,4614301.33,INR,2024-06-22,CP-00481,POS-001625,
GL-002019,ADVANCES_NONFUND,77049462.2,INR,2026-02-03,CP-00481,POS-001626,
GL-002020,ADVANCES_NONFUND,35348248.99,INR,2025-01-07,CP-00482,POS-001629,
GL-002021,ADVANCES_NONFUND,1592801.06,INR,2024-11-23,CP-00482,POS-001630,
GL-002022,ADVANCES_NONFUND,27620996.51,INR,2025-04-28,CP-00483,POS-001633,
GL-002023,ADVANCES_NONFUND,844332538.83,INR,2025-02-05,CP-00484,POS-001636,
GL-002024,ADVANCES_NONFUND,154850203.76,INR,2024-03-18,CP-00485,POS-001638,
GL-002025,ADVANCES_NONFUND,854303448.43,INR,2023-12-30,CP-00486,POS-001640,
GL-002026,ADVANCES_NONFUND,713495465.75,INR,2025-08-06,CP-00487,POS-001644,
GL-002027,ADVANCES_NONFUND,1177932183.45,INR,2025-07-04,CP-00488,POS-001647,
GL-002028,ADVANCES_NONFUND,41829793.7,INR,2025-11-15,CP-00488,POS-001648,
GL-002029,ADVANCES_NONFUND,1559266110.9,INR,2025-04-17,CP-00489,POS-001651,
GL-002030,ADVANCES_NONFUND,643795325.48,INR,2024-11-10,CP-00489,POS-001652,
GL-002031,ADVANCES_NONFUND,559689930.33,INR,2024-05-10,CP-00490,POS-001655,
GL-002032,ADVANCES_NONFUND,1112725900.19,INR,2025-09-10,CP-00491,POS-001659,
GL-002033,ADVANCES_NONFUND,1763140990.73,INR,2025-11-06,CP-00492,POS-001661,
GL-002034,ADVANCES_NONFUND,9309339105.68,INR,2026-05-25,CP-00493,POS-001664,
GL-002035,ADVANCES_NONFUND,1964389161.47,INR,2026-03-20,CP-00494,POS-001668,
GL-002036,ADVANCES_NONFUND,253731095.83,INR,2026-05-05,CP-00494,POS-001669,
GL-002037,ADVANCES_NONFUND,16593002910.26,INR,2025-11-15,CP-00495,POS-001671,
GL-002038,ADVANCES_NONFUND,17101227601.19,INR,2024-05-30,CP-00496,POS-001673,
GL-002039,ADVANCES_NONFUND,2626331628.92,INR,2024-03-05,CP-00496,POS-001674,
GL-002040,ADVANCES_NONFUND,159474256.64,INR,2023-07-31,CP-00497,POS-001677,
GL-002041,ADVANCES_NONFUND,474220077.55,INR,2024-11-11,CP-00497,POS-001678,
GL-002042,ADVANCES_NONFUND,220556827.3,INR,2025-02-18,CP-00498,POS-001682,
GL-002043,ADVANCES_NONFUND,140153979.41,INR,2023-10-20,CP-00498,POS-001683,
GL-002044,ADVANCES_NONFUND,15405860422.19,INR,2026-01-20,CP-00499,POS-001687,
GL-002045,ADVANCES_NONFUND,3696572989.23,INR,2024-08-09,CP-00499,POS-001688,
